region,year,group,RRinc,RRmean,cons_2005ppp_pc,gdp_2005ppp_pc,totpop
Sub-Saharan Africa,2003,4,326,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,5,392,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,6,471,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,7,571,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,8,715,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,9,966,614,750.1048,611.7283,4.73002
Sub-Saharan Africa,2003,10,2063,614,750.1048,611.7283,4.73002
L. America & Carib.,1989,1,87,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,2,425,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,3,732,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,4,1025,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,5,1332,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,6,1670,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,7,2072,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,8,2616,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,9,3529,2075,2262.092,3552.107,5.189565
L. America & Carib.,1989,10,7257,2075,2262.092,3552.107,5.189565
L. America & Carib.,1995,1,259,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,2,610,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,3,853,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,4,1097,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,5,1386,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,6,1670,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,7,2080,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,8,2677,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,9,3627,2329,3763.371,4608.958,5.584047
L. America & Carib.,1995,10,9036,2329,3763.371,4608.958,5.584047
L. America & Carib.,1998,1,90,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,2,387,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,3,681,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,4,986,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,5,1292,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,6,1676,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,7,2124,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,8,2794,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,9,3992,2358,3931.207,4945.054,5.878097
L. America & Carib.,1998,10,9556,2358,3931.207,4945.054,5.878097
L. America & Carib.,2003,1,138,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,2,514,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,3,817,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,4,1110,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,5,1410,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,6,1777,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,7,2239,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,8,2874,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,9,4025,2381,4432.198,5443.758,6.008523
L. America & Carib.,2003,10,8911,2381,4432.198,5443.758,6.008523
L. America & Carib.,2008,1,407,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,2,754,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,3,1014,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,4,1285,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,5,1560,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,6,1908,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,7,2376,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,8,3022,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,9,4209,2574,5348.636,6150.745,6.129628
L. America & Carib.,2008,10,9208,2574,5348.636,6150.745,6.129628
"Russia, C. Asia, SE Europe",2003,1,1135,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,2,1602,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,3,1999,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,4,2365,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,5,2730,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,6,3127,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,7,3591,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,8,4206,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,9,5222,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2003,10,9161,3514,5273.691,7353.72,7.480591
"Russia, C. Asia, SE Europe",2008,1,1105,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,2,1479,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,3,1787,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,4,2067,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,5,2349,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,6,2643,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,7,2991,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,8,3442,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,9,4170,2854,5910.396,9772.396,7.350221
"Russia, C. Asia, SE Europe",2008,10,6511,2854,5910.396,9772.396,7.350221
L. America & Carib.,1999,1,248,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,2,462,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,3,683,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,4,931,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,5,1208,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,6,1541,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,7,1968,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,8,2578,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,9,3656,2234,2139.621,5036.398,0.454124
L. America & Carib.,1999,10,9059,2234,2139.621,5036.398,0.454124
Mature economies,1992,1,2486,4846,4778.72,10102.88,5.325305
Mature economies,1992,2,3257,4846,4778.72,10102.88,5.325305
Mature economies,1992,3,3664,4846,4778.72,10102.88,5.325305
Mature economies,1992,4,4013,4846,4778.72,10102.88,5.325305
Mature economies,1992,5,4362,4846,4778.72,10102.88,5.325305
Mature economies,1992,6,4725,4846,4778.72,10102.88,5.325305
Mature economies,1992,7,5128,4846,4778.72,10102.88,5.325305
Mature economies,1992,8,5632,4846,4778.72,10102.88,5.325305
Mature economies,1992,9,6359,4846,4778.72,10102.88,5.325305
Mature economies,1992,10,8840,4846,4778.72,10102.88,5.325305
Mature economies,1997,1,1310,4233,6198.641,12037.62,5.390516
Mature economies,1997,2,2398,4233,6198.641,12037.62,5.390516
Mature economies,1997,3,2927,4233,6198.641,12037.62,5.390516
Mature economies,1997,4,3370,4233,6198.641,12037.62,5.390516
Mature economies,1997,5,3775,4233,6198.641,12037.62,5.390516
Mature economies,1997,6,4157,4233,6198.641,12037.62,5.390516
Mature economies,1997,7,4573,4233,6198.641,12037.62,5.390516
Mature economies,1997,8,5088,4233,6198.641,12037.62,5.390516
Mature economies,1997,9,5902,4233,6198.641,12037.62,5.390516
Mature economies,1997,10,8833,4233,6198.641,12037.62,5.390516
Mature economies,2004,1,1410,4315,8026.907,15178.38,5.379607
Mature economies,2004,2,2297,4315,8026.907,15178.38,5.379607
Mature economies,2004,3,2861,4315,8026.907,15178.38,5.379607
Mature economies,2004,4,3333,4315,8026.907,15178.38,5.379607
Mature economies,2004,5,3780,4315,8026.907,15178.38,5.379607
Mature economies,2004,6,4199,4315,8026.907,15178.38,5.379607
Mature economies,2004,7,4615,4315,8026.907,15178.38,5.379607
Mature economies,2004,8,5141,4315,8026.907,15178.38,5.379607
Mature economies,2004,9,5986,4315,8026.907,15178.38,5.379607
Mature economies,2004,10,9532,4315,8026.907,15178.38,5.379607
Mature economies,2008,1,1729,4879,10203.75,20402.89,5.406626
Mature economies,2008,2,2809,4879,10203.75,20402.89,5.406626
Mature economies,2008,3,3431,4879,10203.75,20402.89,5.406626
Mature economies,2008,4,3898,4879,10203.75,20402.89,5.406626
Mature economies,2008,5,4354,4879,10203.75,20402.89,5.406626
Mature economies,2008,6,4767,4879,10203.75,20402.89,5.406626
Mature economies,2008,7,5243,4879,10203.75,20402.89,5.406626
Mature economies,2008,8,5846,4879,10203.75,20402.89,5.406626
Mature economies,2008,9,6802,4879,10203.75,20402.89,5.406626
Mature economies,2008,10,9914,4879,10203.75,20402.89,5.406626
Mature economies,1993,1,2647,6668,7781.372,14621.06,1.991746
Mature economies,1993,2,3541,6668,7781.372,14621.06,1.991746
Mature economies,1993,3,4141,6668,7781.372,14621.06,1.991746
Mature economies,1993,4,4714,6668,7781.372,14621.06,1.991746
Mature economies,1993,5,5308,6668,7781.372,14621.06,1.991746
Mature economies,1993,6,5988,6668,7781.372,14621.06,1.991746
Mature economies,1993,7,6774,6668,7781.372,14621.06,1.991746
Mature economies,1993,8,7808,6668,7781.372,14621.06,1.991746
Mature economies,1993,9,9435,6668,7781.372,14621.06,1.991746
Mature economies,1993,10,16323,6668,7781.372,14621.06,1.991746
Mature economies,1998,1,3839,14755,9698.387,18065.33,1.981629
Mature economies,1998,2,6312,14755,9698.387,18065.33,1.981629
Mature economies,1998,3,8370,14755,9698.387,18065.33,1.981629
Mature economies,1998,4,10432,14755,9698.387,18065.33,1.981629
Mature economies,1998,5,12503,14755,9698.387,18065.33,1.981629
Mature economies,1998,6,14423,14755,9698.387,18065.33,1.981629
Mature economies,1998,7,16438,14755,9698.387,18065.33,1.981629
Mature economies,1998,8,19137,14755,9698.387,18065.33,1.981629
Mature economies,1998,9,22937,14755,9698.387,18065.33,1.981629
Mature economies,1998,10,33157,14755,9698.387,18065.33,1.981629
Mature economies,2002,1,2630,7220,10889.42,21066.61,1.995733
Mature economies,2002,2,3673,7220,10889.42,21066.61,1.995733
Mature economies,2002,3,4592,7220,10889.42,21066.61,1.995733
Mature economies,2002,4,5274,7220,10889.42,21066.61,1.995733
Mature economies,2002,5,5845,7220,10889.42,21066.61,1.995733
Mature economies,2002,6,6664,7220,10889.42,21066.61,1.995733
Mature economies,2002,7,7703,7220,10889.42,21066.61,1.995733
Mature economies,2002,8,8954,7220,10889.42,21066.61,1.995733
Mature economies,2002,9,10729,7220,10889.42,21066.61,1.995733
Mature economies,2002,10,16134,7220,10889.42,21066.61,1.995733
Mature economies,2008,1,4468,10331,13216.4,27225.48,2.021316
Mature economies,2008,2,6298,10331,13216.4,27225.48,2.021316
Mature economies,2008,3,7320,10331,13216.4,27225.48,2.021316
Mature economies,2008,4,8195,10331,13216.4,27225.48,2.021316
Mature economies,2008,5,9031,10331,13216.4,27225.48,2.021316
Mature economies,2008,6,9983,10331,13216.4,27225.48,2.021316
Mature economies,2008,7,10984,10331,13216.4,27225.48,2.021316
Mature economies,2008,8,12330,10331,13216.4,27225.48,2.021316
Mature economies,2008,9,14309,10331,13216.4,27225.48,2.021316
Mature economies,2008,10,20390,10331,13216.4,27225.48,2.021316
Mature economies,1995,1,3658,10737,11832.37,24640.54,8.718561
Mature economies,1995,2,6163,10737,11832.37,24640.54,8.718561
Mature economies,1995,3,7278,10737,11832.37,24640.54,8.718561
Mature economies,1995,4,8286,10737,11832.37,24640.54,8.718561
Mature economies,1995,5,9327,10737,11832.37,24640.54,8.718561
Mature economies,1995,6,10455,10737,11832.37,24640.54,8.718561
Mature economies,1995,7,11778,10737,11832.37,24640.54,8.718561
Mature economies,1995,8,13349,10737,11832.37,24640.54,8.718561
Mature economies,1995,9,15478,10737,11832.37,24640.54,8.718561
Mature economies,1995,10,21599,10737,11832.37,24640.54,8.718561
Mature economies,2000,1,4423,12355,14038.13,29145.49,8.850974
Mature economies,2000,2,6844,12355,14038.13,29145.49,8.850974
Mature economies,2000,3,8079,12355,14038.13,29145.49,8.850974
Mature economies,2000,4,9190,12355,14038.13,29145.49,8.850974
Mature economies,2000,5,10245,12355,14038.13,29145.49,8.850974
Mature economies,2000,6,11462,12355,14038.13,29145.49,8.850974
Mature economies,2000,7,12992,12355,14038.13,29145.49,8.850974
Mature economies,2000,8,15051,12355,14038.13,29145.49,8.850974
Mature economies,2000,9,17856,12355,14038.13,29145.49,8.850974
Mature economies,2000,10,27407,12355,14038.13,29145.49,8.850974
Mature economies,2005,1,5359,14044,15417.22,32702.98,8.958229
Mature economies,2005,2,8005,14044,15417.22,32702.98,8.958229
Mature economies,2005,3,9464,14044,15417.22,32702.98,8.958229
Mature economies,2005,4,10651,14044,15417.22,32702.98,8.958229
Mature economies,2005,5,11825,14044,15417.22,32702.98,8.958229
Mature economies,2005,6,13152,14044,15417.22,32702.98,8.958229
Mature economies,2005,7,14835,14044,15417.22,32702.98,8.958229
Mature economies,2005,8,17049,14044,15417.22,32702.98,8.958229
Mature economies,2005,9,20104,14044,15417.22,32702.98,8.958229
Mature economies,2005,10,29992,14044,15417.22,32702.98,8.958229
Mature economies,2008,1,5262,13865,16080.47,34300.56,9.219637
Mature economies,2008,2,7949,13865,16080.47,34300.56,9.219637
Mature economies,2008,3,9478,13865,16080.47,34300.56,9.219637
Mature economies,2008,4,10737,13865,16080.47,34300.56,9.219637
Mature economies,2008,5,11916,13865,16080.47,34300.56,9.219637
Mature economies,2008,6,13095,13865,16080.47,34300.56,9.219637
Mature economies,2008,7,14620,13865,16080.47,34300.56,9.219637
Mature economies,2008,8,16761,13865,16080.47,34300.56,9.219637
Mature economies,2008,9,19847,13865,16080.47,34300.56,9.219637
Mature economies,2008,10,28988,13865,16080.47,34300.56,9.219637
Sub-Saharan Africa,1994,1,43,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,2,70,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,3,102,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,4,137,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,5,179,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,6,232,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,7,303,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,8,407,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,9,598,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,1994,10,2058,413,1611.061,3946.378,0.92642
Sub-Saharan Africa,2000,1,103,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,2,149,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,3,198,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,4,252,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,5,312,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,6,386,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,7,480,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,8,615,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,9,854,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2000,10,2309,566,2511.655,4448.161,1.008143
Sub-Saharan Africa,2009,1,159,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,2,229,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,3,309,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,4,398,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,5,507,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,6,643,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,7,822,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,8,1092,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,9,1580,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,2009,10,3845,958,4309.678,5296.973,1.031747
Sub-Saharan Africa,1999,1,1192,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,2,2001,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,3,2564,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,4,3120,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,5,3727,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,6,4413,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,7,5268,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,8,6437,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,9,8394,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,1999,10,19104,5622,7488.732,18316.85,0.078846
Sub-Saharan Africa,2006,1,917,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,2,1157,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,3,1425,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,4,1738,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,5,2102,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,6,2549,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,7,3136,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,8,3952,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,9,5293,5590,7163.662,19282.53,0.086956
Sub-Saharan Africa,2006,10,33627,5590,7163.662,19282.53,0.086956
M. East & N. Africa,2004,1,546,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,2,702,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,3,851,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,4,1006,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,5,1168,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,6,1355,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,7,1582,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,8,1899,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,9,2437,1625,1957.193,3995.753,17.4901
M. East & N. Africa,2004,10,4700,1625,1957.193,3995.753,17.4901
Sub-Saharan Africa,2002,1,129,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,2,181,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,3,231,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,4,284,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,5,339,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,6,404,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,7,483,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,8,593,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,9,780,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2002,10,1524,495,849.8564,846.4162,9.153893
Sub-Saharan Africa,2006,1,221,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,2,293,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,3,362,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,4,430,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,5,503,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,6,583,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,7,681,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,8,813,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,9,1035,675,634.8887,873.3167,5.776837
Sub-Saharan Africa,2006,10,1825,675,634.8887,873.3167,5.776837
Other Asia,1988,1,343,1279,1761.616,3250.703,55.37053
Other Asia,1988,2,440,1279,1761.616,3250.703,55.37053
Other Asia,1988,3,541,1279,1761.616,3250.703,55.37053
Other Asia,1988,4,656,1279,1761.616,3250.703,55.37053
Other Asia,1988,5,787,1279,1761.616,3250.703,55.37053
Other Asia,1988,6,944,1279,1761.616,3250.703,55.37053
Other Asia,1988,7,1149,1279,1761.616,3250.703,55.37053
Other Asia,1988,8,1443,1279,1761.616,3250.703,55.37053
Other Asia,1988,9,1970,1279,1761.616,3250.703,55.37053
Other Asia,1988,10,4519,1279,1761.616,3250.703,55.37053
Other Asia,1994,1,457,1808,2770.184,5255.747,58.67118
Other Asia,1994,2,651,1808,2770.184,5255.747,58.67118
Other Asia,1994,3,794,1808,2770.184,5255.747,58.67118
Other Asia,1994,4,938,1808,2770.184,5255.747,58.67118
Other Asia,1994,5,1114,1808,2770.184,5255.747,58.67118
Other Asia,1994,6,1331,1808,2770.184,5255.747,58.67118
Other Asia,1994,7,1636,1808,2770.184,5255.747,58.67118
Other Asia,1994,8,2052,1808,2770.184,5255.747,58.67118
Other Asia,1994,9,2802,1808,2770.184,5255.747,58.67118
Other Asia,1994,10,6304,1808,2770.184,5255.747,58.67118
Other Asia,1998,1,526,1964,2643.27,5145.914,61.66038
Other Asia,1998,2,725,1964,2643.27,5145.914,61.66038
Other Asia,1998,3,882,1964,2643.27,5145.914,61.66038
Other Asia,1998,4,1054,1964,2643.27,5145.914,61.66038
Other Asia,1998,5,1249,1964,2643.27,5145.914,61.66038
Other Asia,1998,6,1508,1964,2643.27,5145.914,61.66038
Other Asia,1998,7,1842,1964,2643.27,5145.914,61.66038
Other Asia,1998,8,2331,1964,2643.27,5145.914,61.66038
Other Asia,1998,9,3175,1964,2643.27,5145.914,61.66038
Other Asia,1998,10,6344,1964,2643.27,5145.914,61.66038
Other Asia,2002,1,546,2053,3039.396,5778.475,65.37028
Other Asia,2002,2,755,2053,3039.396,5778.475,65.37028
Other Asia,2002,3,926,2053,3039.396,5778.475,65.37028
Other Asia,2002,4,1104,2053,3039.396,5778.475,65.37028
